,ProductId,Score,Summary,Text
102,B0026RQTGE,5,My Dog's Favorite- and Amazon's the Place to Get Them!,"My German Shepherd is a complete Greenie addict.  She knows when they're in the house.  She knows which cupboard they're kept in.  She knows what time of day she's supposed to get hers.  Her vet compliments her on her pretty white teeth, although some of that credit definitely has to go to the fact that my husband and I brush her teeth with one of those finger-toothbrushes and kiddie toothpaste (no fluoride, so safe if she swallows it), but I do know my dog chews a Greenie at least enough to get pieces between her teeth, and at four years old, she doesn't have the kind of doggie breath that knocks you over if she breathes in your face.  I do believe that some of the ingredients in Greenies help breath from within, so even if your dog inhales his or her Greenie, there's still some benefit.<br /><br />My only complaint about Greenies is that they're expensive.  There's no denying that.  If you do the math on this tub of 17, we're talking about a dollar and forty-seven cents apiece.  So I can see why that might stop some people in their tracks, and I understand.  As for my dog, she's on a limited diet because she's allergic to a lot of things that are standard ingredients in a lot of dog food and dog treats.  I feel like I've been a little bit trained myself, not to bat an eye at this price, and she definitely makes me at least a dollar and a half's worth of happy every day.<br /><br />If you're looking at the Greenies in the 17-piece tub, considering them for purchase, though, I'm guessing your canine is also a Greenie addict, like mine.  You're going to buy them anyway, and if you get the free shipping, Amazon's the place to get them."
103,B0026RQTGE,5,Greenies - Catnip for dogs,"I have been using Greenies for years, including the older formula that reportedly had digestion problems. However, we never have had any problems with Greenies. Just make sure you get the appropriate size for your dog. I have never seen a dog that could resist a Greenie. They will start doing tricks never seen before once you bring them into the house. They do help with their breath, teeth cleaning and training and we normally use them as ""well earned"" treats (they aren't the cheapest thing in the treat world). I just ordered 4, 27 oz. tubs of the Teenies (we have Papillons) and I know our dogs will enjoy every one of them. Never have to worry about our dogs getting fat eating these as we do not give them multiple times a day. The new formula reportedly has solved the digestibility problem and the manufacturer claims is now more digestible than normal dog food. In the original formula, the problem usually involved incidents when dogs just tried to swallow them whole or get it down in 2 bites. Our dogs always chewed them into small pieces avoiding any problems. Believe me, your dogs will love them."
104,B0026RQTGE,5,such great treats!,"I give these to my dog to help with her minor tartar problems. She LOVES them and they definitely do the job.<br /><br />One of my favorite things about them is that they are sturdy and coated enough that I can freeze them--I put one in a small plastic bag (snack bag folded in half) full of water and freeze it for a few hours. Then my dog has to lick and crunch up the ice to get to the treat, which keeps her busy AND gets her more fluids. Most dog treats tend to dissolve and become mushy when you do this with them, but these guys definitely hold up."
105,B0026RQTGE,4,"These seem so expensive, but they work!","My dogs, the 1st day I tried these, didn't really seem to like them. Now they practically climb up me to get to them. My older dog was having trouble with tarter and bad breathe.  After 2 weeks of using the treats, her teeth looked a lot better and the nasty odor was gone.  The reason for the 4 stars is because of the expense, which for me is times 2."
106,B0026RQTGE,5,It's like crack for dogs...,"First some history:<br />Our dog can't chew rawhide bones.  She has a habit of breaking off pieces & swallowing them whole.  We have had problems with blockages & constipation as a result -- everytime she has received a rawhide.<br /><br />We have a 13 yr old Beagle which was introduced to Greenies about 2 yrs ago.  We were given a couple of the Large ones from a friend to try.  Through carelessness on our part, our dog destroyed both large treats within 15 minutes.  When we found her, we were scared figuring she would die from swallowing this large plasticky looking treat.  We quickly did some web searches & found out that the newer formula is supposed to dissolve rather easily with water.  After making sure she drank a good amount of water, we monitored her activity.  In the end, she had no problems & we were able to find a treat that is more chewable than your biscuit type treats, but safer than rawhide (at least for her).  We have tried many different treats & toys, but have NEVER had the type of response that we get from giving her a Greenie.  It seriously is like crack for dogs..."
107,B0026RQTGE,5,Dogs love Greenies!,My dogs love them and they really help in freshening my dogs' breaths! This is the most cost-efficient pack I could find.
108,B0026RQTGE,5,Treats for Pepper,"We have been buying Greenies for Pepper for about 4 years.  He has a very sensitive stomach and can only have boiled chicken and canned and dry prescription diet ID<br />I brush his teeth every night and afterwards he gets a ""greenie""  he loves them and I love that they don't upset his stomach.<br />Our Vet said they should be ok for Pepper.  And they are.  Paying about 40.00 elsewhere, I'm really happy to find them on Amazon.com for a little over half of that.  Pepper is happy and I'm happy."
109,B0026RQTGE,5,Addictive to dogs,"It's got something in there that is like crack for dogs. I buy the largest size I can find. I like them better than rawhide, for what they do. Rawhide strips or bones, when the dog gets down to that last part are slimy unswallowable messes that I've had to reach in and remove from the dog's throat. Nylabones edibles gave the dog the runs. Pressed rawhide chunks did the same. Greenies don't affect his digestion at all, and he's crazy about them. He has destroyed a Kong or two in his time.<br /><br />I don't know how much is due to his genes or to the greenies, but my 12 year old dog has better teeth than many 5 year olds.<br /><br />Like any other edible chew treat, however, don't leave your dog unattended until he's finished it."
110,B0026RQTGE,5,Great Greenies,"My dog no longer needs to have his teeth cleaned by the vet, since he gets one grenie every day."
111,B0026RQTGE,5,Greenies,Both of my German Shepherds love their daily Greenies.  Matty jumps up on my bed at noom every day to remind me to get off my butt and produce her treat!
112,B0026RQTGE,5,"Excellent deal,Very affordable price",Since I have three dogs buying treats can get very spendy. I am so glad that I shop at Amazon.com they offer such great deals for me as wells for my little four legged kids. Truthfully I have to say that I have been extremely satisfied with all of my purchases . I am grateful that Amazon offers such wonderful deals Thank you
113,B0026RQTGE,5,very good,"my dog love it very much, the fist thing that she wake up in the morning is eat the greenies!"
114,B0026RQTGE,5,Breath chews are awesome although vets say hooey,These treats for small dogs are #1 on my dog's list of morning must haves.<br />She has been pestering me to give her a morning teenie chewy every day for many<br />months. She does not seem to tire of these unlike many treats she has tried.<br />I have heard that the official word is that these do not really promote good breath.<br />Maybe they just limit the amount of bad breath. Whatever. This box is a three<br />month supply so is a reasonably economical way to give my dog something she really likes.
